CUTOFF,POOL,LOANID,LIEN,ORIG BAL,CURR BAL,FOREBEAR_BAL,SRBAL,JRBAL,APPR VAL,PURCH PX,BPO DATE,BPO,BPO QS,BPO AGE,LTV(T),LTV(a),CLTV,SS FLAG,ORIG RATE,RATE,ORIG PMT,CURR PMT,ORIG DATE,FIRST DUE,PAID TO DATE,NEXT DUE,MAT DATE,OTERM,AGE,RTERM,ATERM,BALL FLAG,IO TERM,IO RTERM,IO FLAG,STATE,ZIP,CBSA,CBSA NAME,MARGIN,ARM_FLAG,FIRST_CAP,PERIODIC_CAP,LIFE_CAP,MAX_RATE,FLOOR_RATE,FIRST_RATE_CHANGE_DATE,FIRST_PI_CHANGE_DATE,MONTHS_TO_FIRST_ROL,NEXT_PI_CHG_DATE,ROLL_FREQ,ARM_LOOKBACK,PRODTYPE,LOAN_PURP,PROPTYPE,DOCTYPE,OCC,BK_FLAG,BK_TYPE,BK_DATE,FC_FLAG,FC_DATE,REO_FLAG,MOD_FLAG,MOD_AGE,STEP_RATE_LOAN,ORIG_FICO,CURR_FICO,CURR_FICO_DATE,BACK_RATIO,DQ,INDEX,PMTS1,PMTS3,PMTS6,PMTS12,MSLP,PAYSTRING,MI_PCT,MI_FLAG,MI_COMPANY,ESCROW_ADV,CORP_ADV,DQ_INT,STEP_DT_1,STEP_DT_2,STEP_DT_3,STEP_DT_4,STEP_DT_5,STEP_DT_6,STEP_DT_7,STEP_DT_8,STEP_DT_9,STEP_DT_10,STEP_RT_1,STEP_RT_2,STEP_RT_3,STEP_RT_4,STEP_RT_5,STEP_RT_6,STEP_RT_7,STEP_RT_8,STEP_RT_9,STEP_RT_10,PAL_BUCKET,RENTAL,RENTAL RATE,ALREADY RENTED?,TIME RENTED,FC STATUS,MAX FC DATE,MAX FC STAGE,TIME IN FC,TIME IN CURRENT STAGE,FC CREDIT,ACTIVE LOSS MIT,PAYHISTORY BUCKET,LOCATION,LISTED,PRA
08/31/2017,BAML $250MM Mixed - 2017.10,870484039,1,122829,93686.41,0,0,0,136000,136000,09/25/2017,160000,152000,0,58.55400625,58.55400625,58.55400625,N,0,4,746,577.4799805,04/20/2005,06/01/2005,06/01/2017,07/01/2017,08/01/2037,387,147,240,323,N,0,0,N,NC,27013,16740,Charlotte-Concord-Gastonia NC-SC,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,84,1,643,528,08/25/2017,,30,,,3,5,12,0,00000000000000000000000000000000000000000011222234445550000000000000000000000000000000000000010000000010000001111000000111111112212111112232,0,N,,0,120,624.5760667,09/01/2017,,,,,,,,,,4.5,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870598962,1,108000,92768.7,0,0,0,135000,0,09/25/2017,103000,97850,0,90.06669903,90.06669903,90.06669903,N,0,6.5,683,700.35,10/20/2006,12/01/2006,05/01/2017,06/01/2017,11/01/2036,360,129,231,360,N,0,0,N,AZ,85648,35700,Nogales AZ,0,N,0,0,0,0,0,,,,,0,,FIXED,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,52,0,778,592,08/01/2017,,60,,,2,5,10,0,0000000000000000000000000000000000000000000000000000000000000111000111222222200000111110000000112222111220111222111111111222222233,0,N,,0,165,1507.491375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870603667,1,344000,269401.43,0,0,0,430000,0,09/23/2017,240000,228000,0,112.2505958,112.2505958,112.2505958,N,0,6.375,2146,2146.12,11/30/2006,02/01/2007,05/01/2017,06/01/2017,01/01/2037,360,127,233,360,N,0,0,N,MD,21230,12580,Baltimore-Columbia-Towson MD,0,N,0,0,0,0,0,,,,,0,,FIXED,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,669,494,08/14/2017,,60,,,2,4,10,1,00000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000012111222221222223,0,N,,0,75,4293.585291,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870604824,1,71250,59547.71,0,0,0,95000,95000,09/23/2017,59900,56905,0,99.41186978,99.41186978,99.41186978,N,0,6.375,445,444.51,12/12/2006,02/01/2007,05/01/2017,06/01/2017,01/01/2037,360,127,233,360,N,0,0,N,GA,30606,12020,Athens-Clarke County GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,2-4 Family,Limited,Investment Property,N,0,,N,,N,N,0,0,769,596,08/01/2017,,60,,,2,5,10,1,00000000000000000000011000000000000000000000000001110000001100100000000001212434000111222111000000000000000001111111111222222223,0,N,,621.45,2714.06,949.0416281,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870645329,1,346750,252044.92,0,0,0,388000,365000,09/25/2017,293000,278350,0,86.022157,86.022157,86.022157,N,0,3,2192,1001.580017,06/15/2007,08/01/2007,06/01/2017,07/01/2017,10/01/2051,531,121,410,531,N,0,0,N,CA,92345,40140,Riverside-San Bernardino-Ontario CA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,70,1,685,577,08/16/2017,,30,,,3,6,10,0,000000000000000000000123456789ABCDEFGHIJKLMNOPQRSTT00000000000000000000000000000000000000000000000000000000000000112122332,0,Y,,0,60,1260.2246,10/01/2017,10/01/2018,,,,,,,,,4,4.125,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870723734,1,208000,196351.1,0,0,0,260000,260000,09/25/2017,229900,218405,0,85.40717703,85.40717703,85.40717703,N,0,5.75,1437,1375.49,06/05/2007,07/01/2007,05/01/2017,06/01/2017,06/01/2037,360,122,238,360,N,0,0,N,WI,54017,33460,Minneapolis-St. Paul-Bloomington MN-WI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,71,0,509,527,08/23/2017,,60,,,2,6,11,0,000000000000000000000000011111233444556789ABCDEEEE000011111100000001110011112223220000000001111211211122212222222233222333,0,N,,0,120,2822.547063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870771895,1,93000,85798.48,0,0,0,93000,93000,09/24/2017,59000,56050,0,145.4211525,145.4211525,145.4211525,N,0,4.375,586,427.8099976,04/18/2007,06/01/2007,04/01/2017,05/01/2017,05/01/2047,480,123,357,480,N,0,0,N,IL,60139,16980,Chicago-Naperville-Elgin IL-IN-WI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Condo,Full,Owner Occupied,N,0,,N,,N,Y,81,0,661,557,08/01/2017,,90,,,1,3,8,2,0000000000000000000122222222233444455656671000000000000000000000000000000000000000000000000000000000000000000000000011222134,20,Y,GE,0,140,1251.227833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_H,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870787177,1,49800,39945.04,0,0,20000,145000,72000,09/23/2017,135000,128250,0,29.58891852,29.58891852,44.40373333,Y,0,5.5,283,282.76,05/03/2006,07/01/2006,05/01/2017,06/01/2017,06/01/2036,360,134,226,360,N,0,0,N,MA,1107,44140,Springfield MA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,2-4 Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,631,512,08/21/2017,,60,,,2,5,10,1,000101111000011211111122211122221110111210111011111111111111111111111111111111111111111111111111111111111111111112122112111122212222223,0,N,,0,225,549.2443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870899502,1,38500,32120.26,0,0,0,38500,38500,09/23/2017,35000,33250,0,91.77217143,91.77217143,91.77217143,N,0,6.5,243,243.35,09/14/2006,11/01/2006,05/01/2017,06/01/2017,10/01/2036,360,130,230,360,N,0,0,N,GA,31601,46660,Valdosta GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,657,495,08/23/2017,,60,,,2,4,10,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100101001111111112233,0,N,,0,75,521.954225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870901300,1,82353,69777.85,0,0,0,85000,84900,09/22/2017,114900,109155,0,60.7291993,60.7291993,60.7291993,N,0,6.75,534,534.15,07/19/2007,09/01/2007,05/01/2017,06/01/2017,08/01/2037,360,120,240,360,N,0,0,N,NC,28711,11700,Asheville NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,646,534,08/23/2017,,60,,,2,5,9,0,0000000000000000000000000000000000000000000000000000001111011111100010000000110011011111112111111000101110000001112112233,0,N,,0,185,1177.501219,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870905269,1,74593,56807,0,0,0,77000,76900,09/25/2017,131000,124450,0,43.36412214,43.36412214,43.36412214,N,0,5.625,429,429.4,06/01/2004,08/01/2004,05/01/2017,06/01/2017,10/01/2034,363,157,206,363,N,0,0,N,TX,76148,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,110,0,500,538,08/17/2017,,60,,,2,4,11,1,00001110121200121212121212331111212111212121100010000000001220000120100010011110111122011111121230011100001010011011111121111122222221112223,0,N,,388.65,253.32,798.8484375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870937145,1,342990,323034.58,0,0,0,347000,342990,09/23/2017,272000,258400,0,118.7627132,118.7627132,118.7627132,N,0,6,1714.95,1894.209961,06/29/2007,08/01/2007,05/01/2017,06/01/2017,05/01/2049,502,121,381,502,N,0,0,N,VA,22401,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,99,0,581,547,08/29/2017,,60,,,2,3,9,0,00010000111111111122340000111112122122223333222222222222222223222221111110000000000000000000000000000000000000000000112233,0,N,,88.36,395,4845.5187,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_H,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,870985699,1,43840,36897.72,0,0,10960,55000,54800,09/26/2017,115000,109250,0,32.08497391,32.08497391,41.6154087,Y,0,6.75,284,284.35,10/16/2006,12/01/2006,05/01/2017,06/01/2017,11/01/2036,360,129,231,360,N,0,0,N,TX,76111,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,622,532,08/22/2017,,60,,,2,5,11,1,0000000000000000000000100000000001101010000111111112010111110111011111121111111111112222112212222222222220112222222222222222222223,0,N,,0,120,622.649025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871001984,1,121000,120636.16,0,0,0,123000,121000,09/25/2017,129000,122550,0,93.5164031,93.5164031,93.5164031,N,0,6.25,630.21,744.91,01/29/2007,03/01/2007,05/01/2017,06/01/2017,02/01/2047,480,126,354,480,N,120,0,N,GA,30179,12060,Atlanta-Sandy Springs-Roswell GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,607,548,08/22/2017,,60,,,2,4,11,0,0000000000000000001111201122123334553444456667780000000001230000000101222111122112211112222222212211111111222222222222211222233,0,N,,0,330,1884.94,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871013030,1,165000,160258.6,0,0,0,167000,167000,09/25/2017,216000,205200,0,74.1937963,74.1937963,74.1937963,N,0,4.625,1084,767.3,05/30/2007,07/01/2007,05/01/2017,06/01/2017,10/01/2052,544,122,422,480,N,0,0,N,IA,50322,19780,Des Moines-West Des Moines IA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,59,0,604,602,08/22/2017,,60,,,2,5,10,0,001001200110000111101011012110111111001234567800011112344567899000000000010000011101001111112200011110001200011120012222233,20,Y,UGI,0,105,1852.990063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871035734,1,159200,119468.1,0,0,0,159500,159200,09/25/2017,173000,164350,0,69.0567052,69.0567052,69.0567052,N,0,5.875,942,941.73,04/01/2004,05/01/2004,05/01/2017,06/01/2017,04/01/2034,360,160,200,360,N,0,0,N,MO,63129,41180,St. Louis MO-IL,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,721,586,08/24/2017,,60,,,2,4,10,1,00000000000001000011101011001011111000000111101111110001112200112123322232000001111111211112222323210011111121122222221122222211111111112223,33,Y,Radian,0,472.59,1754.687719,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871078520,1,161500,144510.88,0,0,0,170000,161500,09/25/2017,179000,170050,0,80.7323352,80.7323352,80.7323352,N,0,4.625,1061,912.18,12/12/2007,02/01/2008,05/01/2017,06/01/2017,01/01/2038,360,115,245,360,N,0,0,N,IN,46514,21140,Elkhart-Goshen IN,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,81,0,578,563,08/23/2017,,60,,,2,4,10,0,000000001112221111234543556789AA093111000001000010010001221223320011233000000111222211001101111220000111121111222333,20,Y,RMIC,0,45,1670.90705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871107530,1,82450,61720,0,0,0,87000,85000,09/23/2017,91500,86925,0,67.45355191,67.45355191,67.45355191,N,0,5.5,468,468.15,05/17/2004,07/01/2004,05/01/2017,06/01/2017,06/01/2034,360,158,202,360,N,0,0,N,TX,75217,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,634,567,08/23/2017,,60,,,2,4,10,1,00000000000000000000001100000000000000000000000000000000000000000000001000000000111120000000012220000111111100000000000000000111122211222323,0,N,,0,90,848.65,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871296693,1,60625,48563.87,0,0,0,65000,62500,09/26/2017,96000,91200,0,50.58736458,50.58736458,50.58736458,N,0,6.5,383,383.2,06/30/2005,08/01/2005,06/01/2017,07/01/2017,07/01/2035,360,145,215,360,N,0,0,N,MD,21801,41540,Salisbury MD-DE,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,645,522,08/17/2017,,30,,,2,5,11,0,00000000010000000101100000000000000000000001000010011101111111111111111010000000000000000000000000000000000000000000000100001111111111111232,0,N,,0,75,526.1085917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871309151,1,1000000,837535.91,0,0,0,1250000,0,09/23/2017,769000,730550,0,108.912342,108.912342,108.912342,N,0,6.25,6157,6157.18,01/30/2007,04/01/2007,05/01/2017,06/01/2017,03/01/2037,360,125,235,360,N,0,0,N,GA,31411,42340,Savannah GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Cash Out,Single Family,Limited,Owner Occupied,N,0,,N,,N,N,0,0,713,542,08/03/2017,,60,,,2,4,10,1,000000000000000000000000000000000001100000000001000100001111112211112112222211111111111111111111111111111111111111111111112223,0,N,,6048.37,270,13086.49859,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871420633,1,122500,122427.72,0,0,0,130000,123000,09/23/2017,198700,188765,0,61.6143533,61.6143533,61.6143533,N,0,6.75,689.06,688.66,12/19/2007,02/01/2008,05/01/2017,06/01/2017,01/01/2048,480,115,365,480,N,120,5,Y,TX,75149,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED - IO,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,0,480,07/03/2017,,60,,,2,3,10,1,00000000000000000000111011100011111111111111211121011111121111111111111110000000000010000000000110000111111120012323,0,N,,0,0,2065.967775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871428226,1,188000,155806.45,0,0,0,288000,288000,09/23/2017,259900,246905,0,59.94861485,59.94861485,59.94861485,N,0,6.125,1142,1142.31,04/12/2007,06/01/2007,05/01/2017,06/01/2017,05/01/2037,360,123,237,360,N,0,0,N,AZ,85120,38060,Phoenix-Mesa-Scottsdale AZ,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,580,553,08/21/2017,,60,,,1,5,9,1,0000000000000000011011001111111111111111111111201112001201111111111112101111011221223334560000000100011010000000111112221223,0,N,,14.28,30,2385.786266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871518409,1,152000,151023.1,0,0,0,154000,152000,09/23/2017,155000,147250,0,97.43425806,97.43425806,97.43425806,N,0,6.75,855,982.08,03/02/2007,04/01/2007,06/01/2017,07/01/2017,03/01/2047,480,125,355,480,N,120,0,N,NC,28411,48900,Wilmington NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,584,559,08/23/2017,,30,,,2,4,10,0,000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000011000110000000000000011232,0,N,,0,145,1699.009875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871540527,1,190000,100750.31,0,0,0,190000,190000,09/24/2017,190000,180500,0,53.02647895,53.02647895,53.02647895,N,0,6.375,1185,760.58,10/24/2006,12/01/2006,05/01/2017,06/01/2017,11/01/2036,360,129,231,360,N,0,0,N,NYD,10467,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Condo,Full,Owner Occupied,N,0,,N,,N,Y,46,0,615,573,08/19/2017,,60,,,2,3,9,1,0000000000000001000100111223440000000123333344444556666788999ABCDECDDDEFGHGGGHHIIIJ00000000000000000000000000000000000000000012323,0,N,,8.85,45,1605.708066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871557926,1,75175,69456.59,0,0,0,80000,77500,09/26/2017,34900,33155,0,199.0160172,199.0160172,199.0160172,N,0,6.75,454,453.58,11/02/2006,01/01/2007,05/01/2017,06/01/2017,12/01/2046,480,128,352,480,N,0,0,N,FL,32310,45220,Tallahassee FL,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,654,519,08/23/2017,,60,,,2,4,10,0,000000000000000000000000000000000000000000000000000000000000000000001110000000000000101000000000000001110111000011111011111112233,0,N,,0,45,1172.079956,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871608532,1,414500,285533.16,0,0,0,450000,0,09/25/2017,470000,446500,0,60.75173617,60.75173617,60.75173617,N,0,3,2485,1317.52002,07/09/2007,09/01/2007,05/01/2017,06/01/2017,07/01/2051,527,120,407,527,N,0,0,N,CA,92114,41740,San Diego-Carlsbad CA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,73,1,619,515,08/16/2017,,60,,,2,5,11,2,0000000000100110011011100110100011111111120122300000101111011110000000111011101010111111121111200000001111222122222212123,0,N,,0,150,2141.4987,07/01/2017,07/01/2018,,,,,,,,,4,4.5,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Urban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871624260,1,82400,66548.68,0,0,0,85000,82400,09/23/2017,106000,100700,0,62.78177358,62.78177358,62.78177358,N,0,5.75,481,480.87,12/29/2006,02/01/2007,05/01/2017,06/01/2017,01/01/2037,360,127,233,360,N,0,0,N,NC,27288,24660,Greensboro-High Point NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,640,536,08/11/2017,,60,,,2,3,10,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111010012323,0,N,,39.87,470,956.637275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871625549,1,165500,88660.52,0,0,0,190000,190000,09/25/2017,199000,189050,0,44.55302513,44.55302513,44.55302513,N,0,5,1033,603.14,04/19/2006,06/01/2006,05/01/2017,06/01/2017,05/01/2036,360,135,225,360,N,0,0,N,IN,46140,26900,Indianapolis-Carmel-Anderson IN,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,52,0,647,576,08/21/2017,,60,,,2,4,9,0,000000000000000000010001000011112012123012345678312234567856789ABCDDEFGHIJKLMNOPQQQ00000101000000000000000100000000000001100111111222333,0,N,,0,75,1108.2565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871632585,1,184000,141904.25,0,0,0,203000,184000,09/29/2017,170000,161500,0,83.47308824,83.47308824,83.47308824,N,0,4.75,1074,972.16,02/28/2007,04/01/2007,05/01/2017,06/01/2017,06/01/2037,363,125,238,363,N,0,0,N,WV,25443,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,80,0,679,507,08/21/2017,,60,,,2,4,10,0,000000000000000000000100000000000011100000111012000000120100000000001111111111111110000000000000000000000010000111111111112333,0,N,,693.02,1482.7,1685.112969,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871641213,1,90000,74193.24,0,0,0,90000,90000,09/26/2017,76000,72200,0,97.62268421,97.62268421,97.62268421,N,0,6.375,561,561.49,06/26/2006,08/01/2006,06/01/2017,07/01/2017,07/01/2036,360,133,227,360,N,0,0,N,NC,27834,24780,Greenville NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,Y,13,07/12/2017,N,,N,N,0,0,575,534,08/22/2017,,BK-N,,,3,6,10,0,00000000000000000000000000000000010000000000000000000001000100000000000000000000000000000000000000000000000000000000000000001112222222,0,N,,0,315,788.303175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871644075,1,999900,936849.11,11792.28,0,0,1500000,0,09/23/2017,679900,645905,0,139.5266054,137.7921915,139.5266054,N,0,6.5,4033.44,5896.14,02/08/2008,04/01/2008,05/01/2017,06/01/2017,11/01/2049,500,113,387,480,Y,0,0,N,NC,28460,27340,Jacksonville NC,0,N,0,0,0,0,0,,,,,0,,FIXED - Balloon,Rate Term,Single Family,Limited,Second Home,N,0,,N,,N,Y,25,0,782,630,08/21/2017,,60,,,2,5,9,0,00000000000000000000001010101001000000000000000000010111100000000001100111222222333,0,N,,20733.38,75,15223.79804,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T1_H,0,0,,0,Inactive,,,0,0,0,0,60+,Rural,Y,0
08/31/2017,BAML $250MM Mixed - 2017.10,871650291,1,65000,56167.05,0,0,0,65000,65000,09/24/2017,89900,85405,0,62.4772525,62.4772525,62.4772525,N,0,7.375,449,448.94,07/12/2007,09/01/2007,05/01/2017,06/01/2017,08/01/2037,360,120,240,360,N,0,0,N,TX,76115,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,557,536,08/23/2017,,60,,,2,3,9,0,0000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000010122333,0,N,,480.14,60,1035.579984,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,60+,Suburban,N,0
